"vote_id","kmmbr_id","kmmbr_name","vote_result","knesset_num","faction_id","faction_name","reason","modifier","remark"
2643,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2644,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2648,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2649,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2650,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2669,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2670,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2671,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2672,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2673,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2675,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2676,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2677,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2678,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2679,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2680,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2681,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2682,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2683,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2684,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2685,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2686,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2687,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2688,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2689,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2690,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2743,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2744,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2745,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2746,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2747,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2748,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2749,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2750,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2751,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2752,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2753,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2754,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2755,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2756,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2757,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2758,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2759,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2761,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2762,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2784,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2785,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2786,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2787,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2788,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2789,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2790,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2791,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2792,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2793,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2794,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2852,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2854,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2855,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2856,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2862,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2863,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2864,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2865,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2866,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2867,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2868,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2869,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2870,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2871,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2872,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2873,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2995,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2996,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2997,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
2999,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3000,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3001,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3002,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3003,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3004,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3017,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3018,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3019,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3020,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3021,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3022,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3036,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3037,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3038,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3039,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3142,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3168,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3175,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3176,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3177,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3178,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3179,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3180,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3181,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3182,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3183,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3184,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3191,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3239,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3265,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3274,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3275,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3305,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3306,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3344,"000000412","צבי הנדל",4,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3345,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3347,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3348,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3349,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3350,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3351,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3352,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3353,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3354,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3355,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3356,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3357,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3358,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3359,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3360,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3361,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3363,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3364,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3365,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3366,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3367,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3368,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3369,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3370,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3372,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3373,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3374,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3375,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3376,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3377,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3378,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3379,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3380,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3381,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3382,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3383,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3384,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3385,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3386,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3402,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3404,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3405,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3408,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3409,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3410,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3411,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3412,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3414,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3415,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3416,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3417,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3418,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3419,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3420,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3421,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3422,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3429,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3430,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3441,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3442,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3461,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3462,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3463,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3465,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3466,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3467,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3468,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3470,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3471,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3472,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3475,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3476,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3477,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3478,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3479,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3480,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3481,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3482,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3483,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3484,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3488,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3489,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3492,"000000412","צבי הנדל",4,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3493,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3494,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3512,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3513,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3518,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3519,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3520,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3521,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3522,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3523,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3524,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3526,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3538,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3539,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3571,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3572,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3573,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3574,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3575,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3576,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3577,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3578,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3579,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3580,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3582,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3583,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3585,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3586,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3587,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3589,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3590,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3592,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3595,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3596,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3598,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3614,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3615,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3616,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3617,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3618,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3619,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3620,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3621,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3635,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3637,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3638,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3640,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3641,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3660,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3661,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3662,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3663,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3664,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3665,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3666,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3667,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3669,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3670,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3671,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3672,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3673,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3674,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3675,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3676,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3677,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3688,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3689,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3691,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3692,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3694,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3695,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3699,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3700,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3701,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3702,"000000412","צבי הנדל",4,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3704,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3713,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3714,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3715,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3740,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3741,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3744,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3745,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3746,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3747,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3748,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3749,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3750,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3751,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3752,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3753,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3754,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3757,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3758,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3759,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3777,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3778,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3788,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3795,"000000412","צבי הנדל",2,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3796,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3825,"000000412","צבי הנדל",3,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
3826,"000000412","צבי הנדל",1,16,45,"האיחוד הלאומי-ישראל ביתנו",,,
